imdb_title_id;title;original_title;year;date_published;genre;country;language;director;production_company;actors;description;avg_vote;votes;budget;worlwide_gross_income;metascore;reviews_from_users;reviews_from_critics;weighted_average_vote;mean_vote;median_vote;allgenders_0age_avg_vote;allgenders_0age_votes;allgenders_18age_avg_vote;allgenders_18age_votes;allgenders_30age_avg_vote;allgenders_30age_votes;allgenders_45age_avg_vote;allgenders_45age_votes;males_allages_avg_vote;males_allages_votes;males_0age_avg_vote;males_0age_votes;males_18age_avg_vote;males_18age_votes;males_30age_avg_vote;males_30age_votes;males_45age_avg_vote;males_45age_votes;females_allages_avg_vote;females_allages_votes;females_0age_avg_vote;females_0age_votes;females_18age_avg_vote;females_18age_votes;females_30age_avg_vote;females_30age_votes;females_45age_avg_vote;females_45age_votes;top1000_voters_rating;top1000_voters_votes
tt0045793;From Here to Eternity;From Here to Eternity;1953;1953-08-28;Drama, Romance, War;USA;English;Fred Zinnemann;Columbia Pictures;Burt Lancaster, Montgomery Clift, Deborah Kerr, Donna Reed, Frank Sinatra, Philip Ober, Mickey Shaughnessy, Harry Bellaver, Ernest Borgnine, Jack Warden, John Dennis, Merle Travis, Tim Ryan, Arthur Keegan, Barbara Morrison;In Hawaii in 1941, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second-in-command are falling in love.;7.6;40200;$ 1650000;$ 36416;85.0;167.0;116.0;7.6;7.7;8.0;7.7;10.0;7.7;4364.0;7.5;14221.0;7.8;12659.0;7.7;26029.0;7.4;9.0;7.7;3298.0;7.5;11575.0;7.8;10425.0;7.5;5831.0;9.0;1.0;7.5;1035.0;7.4;2510.0;7.7;2081.0;7.5;543.0
tt0046183;Peter Pan;Peter Pan;1953;1953-07-31;Animation, Adventure, Family;USA;English, American Sign Language;Clyde Geronimi, Wilfred Jackson;Walt Disney Productions;Bobby Driscoll, Kathryn Beaumont, Hans Conried, Bill Thompson, Heather Angel, Paul Collins, Tommy Luske, Candy Candido, Tom Conway, Roland Dupree, Don Barclay;Wendy and her brothers are whisked away to the magical world of Neverland with the hero of their stories, Peter Pan.;7.3;116035;$ 4000000;$ 87404651;76.0;112.0;133.0;7.3;7.4;7.0;7.1;195.0;7.3;37110.0;7.3;38556.0;7.3;9315.0;7.2;59871.0;7.0;129.0;7.2;22038.0;7.2;27121.0;7.3;7306.0;7.5;28989.0;7.3;57.0;7.6;14395.0;7.5;10941.0;7.5;1858.0;7.3;618.0
tt0046912;Dial M for Murder;Dial M for Murder;1954;1955-01-28;Crime, Thriller;USA;English;Alfred Hitchcock;Warner Bros.;Ray Milland, Grace Kelly, Robert Cummings, John Williams, Anthony Dawson, Leo Britt, Patrick Allen, George Leigh, George Alderson, Robin Hughes;A tennis player frames his unfaithful wife for first-degree murder after she inadvertently hinders his plan to kill her.;8.2;144321;$ 1400000;$ 18816;75.0;325.0;105.0;8.2;8.1;8.0;8.5;88.0;8.3;30363.0;8.2;53628.0;8.0;22989.0;8.2;91454.0;8.5;67.0;8.3;24320.0;8.2;44668.0;8.0;18742.0;8.2;18973.0;8.5;16.0;8.2;5760.0;8.1;8429.0;8.2;3917.0;7.9;722.0
tt0047034;Gojira;Gojira;1954;1954-11-03;Drama, Horror, Sci-Fi;Japan;Japanese;Ishirô Honda;Toho Film (Eiga) Co. Ltd.;Akira Takarada, Momoko Kôchi, Akihiko Hirata, Takashi Shimura, Fuyuki Murakami, Sachio Sakai, Toranosuke Ogawa, Ren Yamamoto, Hiroshi Hayashi, Seijirô Onda, Tsuruko Mano, Takeo Oikawa, Toyoaki Suzuki, Kokuten Kôdô, Tadashi Okabe;American nuclear weapons testing results in the creation of a seemingly unstoppable, dinosaur-like beast.;7.6;26401;$ 175000;$ 562711;78.0;211.0;120.0;7.6;7.7;8.0;8.1;23.0;7.7;5721.0;7.5;9937.0;7.3;4681.0;7.5;18990.0;8.1;18.0;7.8;5131.0;7.5;9007.0;7.3;4110.0;7.3;1910.0;7.5;2.0;7.3;519.0;7.3;829.0;7.2;501.0;7.0;435.0
tt0047396;Rear Window;Rear Window;1954;1955-01-07;Mystery, Thriller;USA;English;Alfred Hitchcock;Alfred J. Hitchcock Productions;James Stewart, Grace Kelly, Wendell Corey, Thelma Ritter, Raymond Burr, Judith Evelyn, Ross Bagdasarian, Georgine Darcy, Sara Berner, Frank Cady, Jesslyn Fax, Rand Harper, Irene Winston, Havis Davenport;A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.;8.4;410462;$ 1000000;$ 37032034;100.0;759.0;145.0;8.4;8.4;9.0;8.7;253.0;8.5;85782.0;8.4;154443.0;8.6;60095.0;8.4;253332.0;8.8;200.0;8.5;66590.0;8.4;126771.0;8.5;48390.0;8.5;57655.0;8.5;34.0;8.4;18127.0;8.4;25857.0;8.7;10760.0;8.6;787.0
tt0047478;Shichinin no samurai;Shichinin no samurai;1954;1954-04-26;Action, Adventure, Drama;Japan;Japanese;Akira Kurosawa;Toho Company;Toshirô Mifune, Takashi Shimura, Keiko Tsushima, Yukiko Shimazaki, Kamatari Fujiwara, Daisuke Katô, Isao Kimura, Minoru Chiaki, Seiji Miyaguchi, Yoshio Kosugi, Bokuzen Hidari, Yoshio Inaba, Yoshio Tsuchiya, Kokuten Kôdô, Eijirô Tôno;A poor village under attack by bandits recruits seven unemployed samurai to help them defend themselves.;8.6;292222;JPY 125000000;$ 322773;98.0;655.0;121.0;8.6;8.4;9.0;9.1;150.0;8.6;51724.0;8.6;124249.0;8.7;41196.0;8.7;203366.0;9.1;122.0;8.7;45928.0;8.7;112706.0;8.7;36148.0;8.3;20720.0;8.8;20.0;8.2;5238.0;8.3;10250.0;8.4;4394.0;8.4;679.0
tt0047522;A Star Is Born;A Star Is Born;1954;1954-10-16;Drama, Musical, Romance;USA;English;George Cukor;Transcona Enterprises;Judy Garland, James Mason, Jack Carson, Charles Bickford, Tommy Noonan, Lucy Marlow, Amanda Blake, Irving Bacon, Hazel Shermet, James Brown;A film star helps a young singer and actress find fame, even as age and alcoholism send his own career on a downward spiral.;7.6;14452;$ 5019770;$ 4348890;89.0;145.0;84.0;7.6;7.8;8.0;8.0;8.0;7.8;1752.0;7.4;4532.0;7.6;5025.0;7.6;8349.0;8.8;5.0;7.8;1147.0;7.4;3219.0;7.6;3759.0;7.6;3151.0;6.7;3.0;7.7;584.0;7.5;1265.0;7.6;1203.0;7.2;373.0
tt0048280;Lady and the Tramp;Lady and the Tramp;1955;1955-12-23;Animation, Adventure, Comedy;USA;English;Clyde Geronimi, Wilfred Jackson;Walt Disney Productions;Peggy Lee, Larry Roberts, Bill Baucom, Verna Felton, George Givot, Stan Freberg, Lee Millar, Barbara Luddy, Bill Thompson, Dal McKennon, Alan Reed, The Mellomen;The romantic tale of a sheltered uptown Cocker Spaniel dog and a streetwise downtown Mutt.;7.3;112668;$ 4000000;$ 93933394;78.0;122.0;125.0;7.3;7.4;7.0;7.2;151.0;7.3;33956.0;7.3;38704.0;7.5;10411.0;7.2;56155.0;7.1;96.0;7.1;18954.0;7.1;26231.0;7.4;8018.0;7.7;30368.0;7.3;45.0;7.6;14388.0;7.6;11995.0;7.9;2250.0;7.5;631.0
tt0048424;The Night of the Hunter;The Night of the Hunter;1955;1955-11-24;Crime, Drama, Film-Noir;USA;English;Charles Laughton;Paul Gregory Productions;Robert Mitchum, Shelley Winters, Lillian Gish, James Gleason, Evelyn Varden, Peter Graves, Don Beddoe, Billy Chapin, Sally Jane Bruce, Gloria Castillo;A religious fanatic marries a gullible widow whose young children are reluctant to tell him where their real daddy hid $10,000 he'd stolen in a robbery.;8.0;76733;$ 795000;$ 2001;99.0;442.0;204.0;8.0;7.9;8.0;8.4;28.0;8.0;12981.0;7.9;31252.0;8.1;16728.0;8.0;53493.0;8.5;23.0;8.0;11032.0;7.9;27125.0;8.1;13881.0;8.0;8482.0;8.2;5.0;8.0;1815.0;8.0;3784.0;8.1;2607.0;7.9;648.0
tt0048545;Rebel Without a Cause;Rebel Without a Cause;1955;1955-10-29;Drama;USA;English;Nicholas Ray;Warner Bros.;James Dean, Natalie Wood, Sal Mineo, Jim Backus, Ann Doran, Corey Allen, William Hopper, Rochelle Hudson, Dennis Hopper, Edward Platt, Steffi Sidney, Marietta Canty, Virginia Brissac, Beverly Long, Ian Wolfe;A rebellious young man with a troubled past comes to a new town, finding friends and enemies.;7.7;77662;$ 1500000;$ 199963;87.0;311.0;157.0;7.7;7.8;8.0;7.5;51.0;7.8;16334.0;7.6;29339.0;7.7;13494.0;7.7;46982.0;7.7;34.0;7.8;11161.0;7.6;23228.0;7.6;11056.0;7.7;13557.0;6.8;15.0;7.7;4967.0;7.7;5793.0;7.8;2269.0;7.5;605.0
tt0049261;Giant;Giant;1956;1957-06-07;Drama, Western;USA;English, Spanish;George Stevens;George Stevens Productions;Elizabeth Taylor, Rock Hudson, James Dean, Carroll Baker, Jane Withers, Chill Wills, Mercedes McCambridge, Dennis Hopper, Sal Mineo, Rod Taylor, Judith Evelyn, Earl Holliman, Robert Nichols, Paul Fix, Alexander Scourby;Sprawling epic covering the life of a Texas cattle rancher and his family and associates.;7.6;31823;$ 5400000;$ 177909;84.0;176.0;110.0;7.6;7.7;8.0;6.8;7.0;7.8;3713.0;7.6;11298.0;7.6;9427.0;7.6;19374.0;7.8;4.0;7.8;2506.0;7.6;8758.0;7.6;7514.0;7.7;5593.0;6.7;3.0;7.7;1176.0;7.7;2437.0;7.9;1791.0;7.3;484.0
tt0049366;Invasion of the Body Snatchers;Invasion of the Body Snatchers;1956;1957-02-01;Drama, Horror, Sci-Fi;USA;English;Don Siegel;Walter Wanger Productions;Kevin McCarthy, Dana Wynter, Larry Gates, King Donovan, Carolyn Jones, Jean Willes, Ralph Dumke, Virginia Christine, Tom Fadden, Kenneth Patterson, Guy Way, Eileen Stevens, Beatrice Maude, Jean Andren, Bobby Clark;A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.;7.7;41945;$ 417000;$ 1861;92.0;243.0;143.0;7.7;7.8;8.0;7.9;24.0;7.7;5384.0;7.6;16090.0;7.9;11208.0;7.7;29065.0;8.1;19.0;7.7;4446.0;7.6;14091.0;7.9;9731.0;7.6;4141.0;7.5;5.0;7.4;877.0;7.6;1832.0;7.9;1314.0;7.8;559.0
tt0049470;The Man Who Knew Too Much;The Man Who Knew Too Much;1956;1956-06-01;Drama, Thriller;USA;English, Arabic, French;Alfred Hitchcock;Paramount Pictures;James Stewart, Doris Day, Brenda de Banzie, Bernard Miles, Ralph Truman, Daniel Gélin, Mogens Wieth, Alan Mowbray, Hillary Brooke, Christopher Olsen, Reggie Nalder, Richard Wattis, Noel Willman, Alix Talton, Yves Brainville;An American physician and his wife take matters into their own hands after assassins planning to execute a foreign Prime Minister kidnap their son.;7.5;53177;$ 2500000;$ 8190;78.0;230.0;90.0;7.5;7.5;8.0;7.6;23.0;7.5;7941.0;7.4;21389.0;7.5;11591.0;7.4;35341.0;7.6;18.0;7.5;6303.0;7.4;18026.0;7.5;9844.0;7.5;6514.0;8.3;3.0;7.5;1556.0;7.5;3132.0;7.7;1586.0;7.4;574.0
tt0050083;12 Angry Men;12 Angry Men;1957;1957-04-10;Drama;USA;English;Sidney Lumet;Orion-Nova Productions;Martin Balsam, John Fiedler, Lee J. Cobb, E.G. Marshall, Jack Klugman, Edward Binns, Jack Warden, Henry Fonda, Joseph Sweeney, Ed Begley, George Voskovec, Robert Webber;A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.;8.9;617540;$ 350000;$ 576;96.0;1366.0;213.0;8.9;8.8;9.0;9.3;725.0;9.1;166074.0;8.9;216577.0;8.7;60541.0;9.0;400912.0;9.4;552.0;9.1;137874.0;8.9;186652.0;8.7;50779.0;8.8;66076.0;9.0;96.0;8.9;25776.0;8.8;27388.0;8.7;8712.0;8.7;787.0
tt0050212;The Bridge on the River Kwai;The Bridge on the River Kwai;1957;1958-01-03;Adventure, Drama, War;UK, USA;English, Japanese, Thai;David Lean;Horizon Pictures (II);William Holden, Alec Guinness, Jack Hawkins, Sessue Hayakawa, James Donald, Geoffrey Horne, André Morell, Peter Williams, John Boxer, Percy Herbert, Harold Goodwin, Ann Sears, Heihachirô Ôkawa, Keiichirô Katsumoto, M.R.B. Chakrabandhu;British POWs build a railway bridge across the river Kwai for their Japanese captors, oblivious of the Allies' plans to destroy it.;8.1;190049;$ 3000000;$ 27200000;87.0;309.0;91.0;8.1;8.1;8.0;8.4;81.0;8.2;24730.0;8.1;72550.0;8.3;42313.0;8.2;130274.0;8.5;71.0;8.2;22386.0;8.1;65897.0;8.3;36802.0;7.9;13620.0;7.9;6.0;7.7;2109.0;7.8;5924.0;8.3;4964.0;8.2;729.0
tt0051036;Sweet Smell of Success;Sweet Smell of Success;1957;1957-10-04;Drama, Film-Noir;USA;English;Alexander Mackendrick;Norma Productions;Burt Lancaster, Tony Curtis, Susan Harrison, Martin Milner, Jeff Donnell, Sam Levene, Joe Frisco, Barbara Nichols, Emile Meyer, Edith Atwater, The Chico Hamilton Quintet;Powerful but unethical Broadway columnist J.J. Hunsecker coerces unscrupulous press agent Sidney Falco into breaking up his sister's romance with a jazz musician.;8.1;25167;$ 2600000;$ 7336;100.0;143.0;127.0;8.1;8.0;8.0;8.4;11.0;8.2;3747.0;8.0;9839.0;8.0;6699.0;8.1;17893.0;8.8;8.0;8.3;3235.0;8.0;8721.0;8.0;5533.0;7.9;2639.0;7.7;3.0;8.0;480.0;7.8;1022.0;8.1;1077.0;7.5;470.0
tt0052311;Touch of Evil;Touch of Evil;1958;1958-06-06;Crime, Drama, Film-Noir;USA;English, Spanish;Orson Welles;Universal International Pictures (UI);Charlton Heston, Janet Leigh, Orson Welles, Joseph Calleia, Akim Tamiroff, Joanna Moore, Ray Collins, Dennis Weaver, Valentin de Vargas, Mort Mills, Victor Millan, Lalo Rios, Michael Sargent, Phil Harvey, Joi Lansing;A stark, perverse story of murder, kidnapping, and police corruption in a Mexican border town.;8.0;93971;$ 829000;$ 2286947;99.0;304.0;112.0;8.0;7.9;8.0;8.4;40.0;8.0;14743.0;7.9;36631.0;8.1;18609.0;8.0;63596.0;8.4;31.0;8.0;12868.0;8.0;32721.0;8.1;16107.0;7.7;7739.0;8.6;7.0;7.7;1723.0;7.6;3543.0;7.8;2217.0;7.9;659.0
tt0052357;Vertigo;Vertigo;1958;1958-10-03;Mystery, Romance, Thriller;USA;English;Alfred Hitchcock;Alfred J. Hitchcock Productions;James Stewart, Kim Novak, Barbara Bel Geddes, Tom Helmore, Henry Jones, Raymond Bailey, Ellen Corby, Konstantin Shayne, Lee Patrick;A former police detective juggles wrestling with his personal demons and becoming obsessed with a hauntingly beautiful woman.;8.3;330818;$ 2479000;$ 7779797;100.0;788.0;172.0;8.3;8.2;8.0;8.9;215.0;8.3;70581.0;8.3;122109.0;8.3;48243.0;8.3;205804.0;8.9;174.0;8.4;55271.0;8.3;101432.0;8.3;39754.0;8.2;43716.0;8.5;30.0;8.2;14443.0;8.2;19298.0;8.3;7769.0;8.3;792.0
tt0052618;Ben-Hur;Ben-Hur;1959;1960-09-09;Adventure, Drama, History;USA;English;William Wyler;Metro-Goldwyn-Mayer (MGM);Charlton Heston, Jack Hawkins, Haya Harareet, Stephen Boyd, Hugh Griffith, Martha Scott, Cathy O'Donnell, Sam Jaffe, Finlay Currie, Frank Thring, Terence Longdon, George Relph, André Morell;When a Jewish prince is betrayed and sent into slavery by a Roman friend, he regains his freedom and comes back for revenge.;8.1;205586;$ 15000000;$ 74427638;90.0;416.0;128.0;8.1;8.0;8.0;8.3;102.0;8.1;31104.0;8.0;81023.0;8.2;38814.0;8.1;136299.0;8.2;82.0;8.1;26501.0;8.1;70535.0;8.2;32920.0;7.9;20372.0;8.7;16.0;7.8;4285.0;7.8;9675.0;8.0;5376.0;8.0;735.0
tt0053125;North by Northwest;North by Northwest;1959;1960-02-19;Adventure, Mystery, Thriller;USA;English, French;Alfred Hitchcock;Metro-Goldwyn-Mayer (MGM);Cary Grant, Eva Marie Saint, James Mason, Jessie Royce Landis, Leo G. Carroll, Josephine Hutchinson, Philip Ober, Martin Landau, Adam Williams, Edward Platt, Robert Ellenstein, Les Tremayne, Philip Coolidge, Patrick McVey, Edward Binns;A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies.;8.3;278744;$ 3101000;$ 55597;98.0;569.0;164.0;8.3;8.2;8.0;8.7;128.0;8.2;47778.0;8.2;106056.0;8.5;50359.0;8.3;179024.0;8.7;108.0;8.3;39497.0;8.3;90505.0;8.5;42055.0;8.2;31041.0;8.8;17.0;8.0;7753.0;8.1;14405.0;8.5;7587.0;8.4;768.0
tt0053285;Sleeping Beauty;Sleeping Beauty;1959;1959-12-18;Animation, Family, Fantasy;USA;English;Clyde Geronimi;Walt Disney Productions;Mary Costa, Bill Shirley, Eleanor Audley, Verna Felton, Barbara Luddy, Barbara Jo Allen, Taylor Holmes, Bill Thompson;After being snubbed by the royal family, a malevolent fairy places a curse on a princess which only a prince can break, along with the help of three good fairies.;7.2;125843;$ 6000000;$ 51600000;85.0;173.0;108.0;7.2;7.4;7.0;7.0;174.0;7.2;39269.0;7.2;45242.0;7.4;10059.0;7.1;58188.0;6.8;107.0;7.0;19542.0;7.1;28212.0;7.3;7536.0;7.6;40193.0;7.5;58.0;7.5;19085.0;7.6;16490.0;7.7;2373.0;7.3;624.0
tt0053291;Some Like It Hot;Some Like It Hot;1959;1959-08-14;Comedy, Music, Romance;USA;English;Billy Wilder;Ashton Productions;Marilyn Monroe, Tony Curtis, Jack Lemmon, George Raft, Pat O'Brien, Joe E. Brown, Nehemiah Persoff, Joan Shawlee, Billy Gray, George E. Stone, Dave Barry, Mike Mazurki, Harry Wilson, Beverly Wills, Barbara Drew;When two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.;8.2;226563;$ 2883848;$ 83169282;97.0;396.0;214.0;8.2;8.2;8.0;8.4;118.0;8.3;43938.0;8.1;83169.0;8.3;39846.0;8.2;126274.0;8.4;84.0;8.3;28507.0;8.1;61411.0;8.3;31241.0;8.4;45951.0;8.4;27.0;8.4;14910.0;8.3;20839.0;8.4;8007.0;7.9;733.0
tt0053318;Suddenly, Last Summer;Suddenly, Last Summer;1959;1960-01-01;Drama, Mystery, Thriller;UK, USA;English;Joseph L. Mankiewicz;Columbia Pictures;Elizabeth Taylor, Katharine Hepburn, Montgomery Clift, Albert Dekker, Mercedes McCambridge, Gary Raymond, Mavis Villiers, Patricia Marmont, Joan Young, Maria Britneva, Sheila Robins, David Cameron;"The only son of wealthy widow Violet Venable dies while on vacation with his cousin Catherine. What the girl saw was so horrible that she went insane; now Mrs. Venable wants Catherine lobotomized to cover up the truth.";7.6;12830;$ 3000000;$ 9749;54.0;135.0;45.0;7.6;7.7;8.0;8.7;3.0;7.8;1373.0;7.5;4490.0;7.6;4214.0;7.6;7460.0;8.5;2.0;7.7;817.0;7.5;3227.0;7.5;3232.0;7.7;2783.0;9.0;1.0;7.8;547.0;7.6;1212.0;7.7;920.0;7.2;365.0
tt0053604;The Apartment;The Apartment;1960;1960-09-16;Comedy, Drama, Romance;USA;English;Billy Wilder;The Mirisch Corporation;Jack Lemmon, Shirley MacLaine, Fred MacMurray, Ray Walston, Jack Kruschen, David Lewis, Hope Holiday, Joan Shawlee, Naomi Stevens, Johnny Seven, Joyce Jameson, Willard Waterman, David White, Edie Adams;A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue.;8.3;148964;$ 3000000;$ 177066;94.0;308.0;229.0;8.3;8.1;8.0;8.4;67.0;8.4;27231.0;8.2;56812.0;8.2;26369.0;8.3;91648.0;8.5;51.0;8.5;21040.0;8.2;45898.0;8.2;21259.0;8.1;21933.0;8.2;14.0;8.2;5918.0;8.1;10346.0;8.1;4730.0;7.9;677.0
tt0054177;Le petit soldat;Le petit soldat;1963;1963-01-25;War, Drama;France;French;Jean-Luc Godard;Les Productions Georges de Beauregard;Michel Subor, Anna Karina, Henri-Jacques Huet, Paul Beauvais, László Szabó;During the Algerian War, a man and woman from opposing sides fall in love with one another.;7.3;5405;$ 180000;$ 24296;97.0;25.0;33.0;7.3;7.3;7.0;3.5;2.0;7.5;1222.0;7.2;2101.0;7.0;949.0;7.2;3630.0;6.0;1.0;7.5;923.0;7.2;1821.0;6.8;794.0;7.4;709.0;1.0;1.0;7.3;281.0;7.1;261.0;7.8;143.0;6.4;155.0
tt0054215;Psycho;Psycho;1960;1961-07-07;Horror, Mystery, Thriller;USA;English;Alfred Hitchcock;Shamley Productions;Anthony Perkins, Vera Miles, John Gavin, Janet Leigh, Martin Balsam, John McIntire, Simon Oakland, Frank Albertson, Patricia Hitchcock, Vaughn Taylor, Lurene Tuttle, John Anderson, Mort Mills;A Phoenix secretary embezzles forty thousand dollars from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.;8.5;555227;$ 806947;$ 32000000;97.0;1190.0;231.0;8.5;8.4;9.0;8.7;505.0;8.6;130264.0;8.4;200243.0;8.5;70585.0;8.5;334697.0;8.7;382.0;8.6;97607.0;8.5;161982.0;8.5;57405.0;8.4;83483.0;8.2;79.0;8.5;30696.0;8.4;35863.0;8.4;12042.0;8.7;867.0
tt0054331;Spartacus;Spartacus;1960;1962-02-09;Adventure, Biography, Drama;USA;English;Stanley Kubrick;Bryna Productions;Kirk Douglas, Laurence Olivier, Jean Simmons, Charles Laughton, Peter Ustinov, John Gavin, Nina Foch, John Ireland, Herbert Lom, John Dall, Charles McGraw, Joanna Barnes, Harold J. Stone, Woody Strode, Peter Brocco;The slave Spartacus leads a violent revolt against the decadent Roman Republic.;7.9;115804;$ 12000000;$ 1836351;87.0;293.0;123.0;7.9;7.9;8.0;8.0;42.0;7.9;16670.0;7.8;49635.0;8.0;23509.0;7.9;82656.0;8.0;38.0;7.9;14876.0;7.9;44907.0;8.0;20457.0;7.7;8891.0;8.0;2.0;7.6;1611.0;7.7;4255.0;7.9;2760.0;8.0;703.0
tt0054357;Swiss Family Robinson;Swiss Family Robinson;1960;1961-06-30;Adventure, Family;USA;English;Ken Annakin;Walt Disney Productions;John Mills, Dorothy McGuire, James MacArthur, Janet Munro, Sessue Hayakawa, Tommy Kirk, Kevin Corcoran, Cecil Parker, Andy Ho, Milton Reid, Larry Taylor;A Swiss family must survive being shipwrecked on a deserted island.;7.2;12597;$ 5000000;$ 40356000;61.0;63.0;32.0;7.2;7.3;7.0;7.8;4.0;7.2;1555.0;7.2;4841.0;7.1;3165.0;7.1;7702.0;8.0;2.0;7.2;1101.0;7.1;3694.0;7.1;2640.0;7.4;2121.0;8.0;1.0;7.4;434.0;7.5;1099.0;7.4;489.0;6.6;312.0
tt0054387;The Time Machine;The Time Machine;1960;1960-09-02;Adventure, Romance, Sci-Fi;USA;English;George Pal;George Pal Productions;Rod Taylor, Alan Young, Yvette Mimieux, Sebastian Cabot, Tom Helmore, Whit Bissell, Doris Lloyd;A man's vision for a utopian society is disillusioned when travelling forward into time reveals a dark and dangerous society.;7.6;33764;$ 750000;$ 5902;67.0;221.0;73.0;7.6;7.7;8.0;7.8;15.0;7.6;3365.0;7.5;12109.0;7.7;10150.0;7.6;23517.0;7.9;13.0;7.6;2883.0;7.5;10793.0;7.7;9033.0;7.6;2706.0;7.5;2.0;7.7;441.0;7.5;1167.0;7.8;980.0;7.4;560.0
tt0054698;Breakfast at Tiffany's;Breakfast at Tiffany's;1961;1961-10-06;Comedy, Drama, Romance;USA;English, Portuguese, French, Japanese;Blake Edwards;Jurow-Shepherd;Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen, Martin Balsam, José Luis de Vilallonga, John McGiver, Dorothy Whitney, Stanley Adams, Elvia Allman, Alan Reed, Beverly Powers, Claude Stroud, Orangey, Mickey Rooney;A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.;7.7;154456;$ 2500000;$ 357750;76.0;419.0;181.0;7.7;7.8;8.0;7.8;87.0;7.8;39881.0;7.6;58511.0;7.6;20206.0;7.5;69778.0;7.7;35.0;7.6;16384.0;7.5;35731.0;7.6;15132.0;7.9;52385.0;7.9;45.0;8.0;22901.0;7.9;22081.0;7.9;4783.0;7.5;663.0
tt0055031;Judgment at Nuremberg;Judgment at Nuremberg;1961;1961-12-18;Drama, War;USA;English, German;Stanley Kramer;Roxlom Films Inc.;Spencer Tracy, Burt Lancaster, Richard Widmark, Marlene Dietrich, Maximilian Schell, Judy Garland, Montgomery Clift, William Shatner, Werner Klemperer, Kenneth MacKenna, Torben Meyer, Joseph Bernard, Alan Baxter, Edward Binns, Virginia Christine;In 1948, an American court in occupied Germany tries four Nazis judged for war crimes.;8.2;63514;$ 3000000;$ 3100;60.0;198.0;93.0;8.2;8.0;8.0;8.1;26.0;8.3;10254.0;8.2;22793.0;8.2;13850.0;8.2;41790.0;8.0;22.0;8.3;8727.0;8.2;19994.0;8.2;11566.0;8.3;6429.0;8.5;4.0;8.4;1430.0;8.2;2595.0;8.4;2118.0;7.9;579.0
tt0055254;One Hundred and One Dalmatians;One Hundred and One Dalmatians;1961;1961-12-22;Animation, Adventure, Comedy;USA;English;Clyde Geronimi, Hamilton Luske;Walt Disney Productions;Rod Taylor, J. Pat O'Malley, Betty Lou Gerson, Martha Wentworth, Ben Wright, Cate Bauer, David Frankham, Frederick Worlock, Lisa Davis, Tom Conway, Tudor Owen, George Pelling, Ramsay Hill, Sylvia Marriott, Queenie Leonard;When a litter of Dalmatian puppies are abducted by the minions of Cruella de Vil, the parents must find them before she uses them for a diabolical fashion statement.;7.2;141722;$ 4000000;$ 216026182;83.0;120.0;96.0;7.2;7.3;7.0;7.2;181.0;7.3;45975.0;7.1;49250.0;7.3;11390.0;7.1;75762.0;7.1;123.0;7.2;28025.0;7.1;34927.0;7.3;8909.0;7.5;35359.0;7.3;47.0;7.6;17221.0;7.4;13722.0;7.6;2309.0;7.2;666.0
tt0055572;Une femme est une femme;Une femme est une femme;1961;1961-09-06;Comedy, Drama, Romance;France, Italy;French;Jean-Luc Godard;Euro International Film (EIA);Jean-Claude Brialy, Anna Karina, Jean-Paul Belmondo;A French striptease artist is desperate to become a mother. When her reluctant boyfriend suggests that his best friend impregnate her, feelings become complicated when she accepts.;7.5;13684;$ 160000;$ 100665;71.0;41.0;70.0;7.5;7.6;8.0;7.8;5.0;7.7;3760.0;7.5;5383.0;6.9;1789.0;7.5;8396.0;7.5;2.0;7.7;2380.0;7.5;4298.0;6.9;1498.0;7.7;2716.0;8.0;2.0;7.8;1323.0;7.7;1019.0;7.0;266.0;6.4;226.0
